movieId,title,genres,imdbId,tmdbId,title_clean,combined
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,110963,10452.0,queen margot,queen margot Drama|Romance
303,"Quick and the Dead, The (1995)",Action|Thriller|Western,114214,12106.0,quick and the dead the,quick and the dead the Action|Thriller|Western
304,Roommates (1995),Comedy|Drama,114296,161495.0,roommates,roommates Comedy|Drama
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,110907,3586.0,ready to wear,ready to wear Comedy
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,111495,110.0,three colors red,three colors red Drama
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,108394,108.0,three colors blue,three colors blue Drama
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,111507,109.0,three colors white,three colors white Comedy|Drama
310,Rent-a-Kid (1995),Comedy,114268,36357.0,rent a kid,rent a kid Comedy
311,Relative Fear (1994),Horror|Thriller,110965,92769.0,relative fear,relative fear Horror|Thriller
312,Stuart Saves His Family (1995),Comedy,114571,28033.0,stuart saves his family,stuart saves his family Comedy
313,"Swan Princess, The (1994)",Animation|Children,111333,22586.0,swan princess the,swan princess the Animation|Children
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,111112,14334.0,secret of roan inish the,secret of roan inish the Children|Drama|Fantasy|Mystery
315,"Specialist, The (1994)",Action|Drama|Thriller,111255,2636.0,specialist the,specialist the Action|Drama|Thriller
316,Stargate (1994),Action|Adventure|Sci-Fi,111282,2164.0,stargate,stargate Action|Adventure|Sci-Fi
317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,111070,11395.0,santa clause the,santa clause the Comedy|Drama|Fantasy
318,"Shawshank Redemption, The (1994)",Crime|Drama,111161,278.0,shawshank redemption the,shawshank redemption the Crime|Drama
319,Shallow Grave (1994),Comedy|Drama|Thriller,111149,9905.0,shallow grave,shallow grave Comedy|Drama|Thriller
320,Suture (1993),Film-Noir|Thriller,108260,87078.0,suture,suture Film-Noir|Thriller
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,106966,12527.0,strawberry and chocolate,strawberry and chocolate Drama
322,Swimming with Sharks (1995),Comedy|Drama,114594,20306.0,swimming with sharks,swimming with sharks Comedy|Drama
324,"Sum of Us, The (1994)",Comedy|Drama,111309,36614.0,sum of us the,sum of us the Comedy|Drama
325,National Lampoon's Senior Trip (1995),Comedy,113936,27993.0,national lampoon s senior trip,national lampoon s senior trip Comedy
326,To Live (Huozhe) (1994),Drama,110081,31439.0,to live,to live Drama
327,Tank Girl (1995),Action|Comedy|Sci-Fi,114614,9067.0,tank girl,tank girl Action|Comedy|Sci-Fi
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,114608,9059.0,tales from the crypt presents demon knight,tales from the crypt presents demon knight Horror|Thriller
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,111280,193.0,star trek generations,star trek generations Adventure|Drama|Sci-Fi
330,Tales from the Hood (1995),Action|Crime|Horror,114609,25066.0,tales from the hood,tales from the hood Action|Crime|Horror
331,Tom & Viv (1994),Drama,111454,46797.0,tom viv,tom viv Drama
332,Village of the Damned (1995),Horror|Sci-Fi,114852,12122.0,village of the damned,village of the damned Horror|Sci-Fi
333,Tommy Boy (1995),Comedy,114694,11381.0,tommy boy,tommy boy Comedy
334,Vanya on 42nd Street (1994),Drama,111590,32636.0,vanya on 42nd street,vanya on 42nd street Drama
335,Underneath (1995),Mystery|Thriller,114788,36141.0,underneath,underneath Mystery|Thriller
336,"Walking Dead, The (1995)",Drama|War,114888,95963.0,walking dead the,walking dead the Drama|War
337,What's Eating Gilbert Grape (1993),Drama,108550,1587.0,what s eating gilbert grape,what s eating gilbert grape Drama
338,Virtuosity (1995),Action|Sci-Fi|Thriller,114857,9271.0,virtuosity,virtuosity Action|Sci-Fi|Thriller
339,While You Were Sleeping (1995),Comedy|Romance,114924,2064.0,while you were sleeping,while you were sleeping Comedy|Romance
340,"War, The (1994)",Adventure|Drama|War,111667,19855.0,war the,war the Adventure|Drama|War
341,Double Happiness (1994),Drama,109655,60855.0,double happiness,double happiness Drama
342,Muriel's Wedding (1994),Comedy,110598,236.0,muriel s wedding,muriel s wedding Comedy
343,"Baby-Sitters Club, The (1995)",Children,112435,48287.0,baby sitters club the,baby sitters club the Children
344,Ace Ventura: Pet Detective (1994),Comedy,109040,3049.0,ace ventura pet detective,ace ventura pet detective Comedy
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,109045,2759.0,adventures of priscilla queen of the desert the,adventures of priscilla queen of the desert the Comedy|Drama
346,Backbeat (1993),Drama|Musical,106339,12635.0,backbeat,backbeat Drama|Musical
347,Bitter Moon (1992),Drama|Film-Noir|Romance,104779,10497.0,bitter moon,bitter moon Drama|Film-Noir|Romance
348,Bullets Over Broadway (1994),Comedy,109348,11382.0,bullets over broadway,bullets over broadway Comedy
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,109444,9331.0,clear and present danger,clear and present danger Action|Crime|Drama|Thriller
350,"Client, The (1994)",Drama|Mystery|Thriller,109446,10731.0,client the,client the Drama|Mystery|Thriller
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,109484,10464.0,corrina corrina,corrina corrina Comedy|Drama|Romance
352,Crooklyn (1994),Comedy|Drama,109504,34152.0,crooklyn,crooklyn Comedy|Drama
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,109506,9495.0,crow the,crow the Action|Crime|Fantasy|Thriller
354,Cobb (1994),Drama,109450,29973.0,cobb,cobb Drama
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,109813,888.0,flintstones the,flintstones the Children|Comedy|Fantasy
356,Forrest Gump (1994),Comedy|Drama|Romance|War,109830,13.0,forrest gump,forrest gump Comedy|Drama|Romance|War
357,Four Weddings and a Funeral (1994),Comedy|Romance,109831,712.0,four weddings and a funeral,four weddings and a funeral Comedy|Romance
358,Higher Learning (1995),Drama,113305,16295.0,higher learning,higher learning Drama
359,I Like It Like That (1994),Comedy|Drama|Romance,110091,48992.0,i like it like that,i like it like that Comedy|Drama|Romance
360,I Love Trouble (1994),Action|Comedy,110093,10879.0,i love trouble,i love trouble Action|Comedy
361,It Could Happen to You (1994),Comedy|Drama|Romance,110167,10660.0,it could happen to you,it could happen to you Comedy|Drama|Romance
362,"Jungle Book, The (1994)",Adventure|Children|Romance,110213,10714.0,jungle book the,jungle book the Adventure|Children|Romance
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,107472,41647.0,wonderful horrible life of leni riefenstahl the,wonderful horrible life of leni riefenstahl the Documentary
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,110357,8587.0,lion king the,lion king the Adventure|Animation|Children|Drama|Musical|IMAX
365,Little Buddha (1993),Drama,107426,1689.0,little buddha,little buddha Drama
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,111686,11596.0,wes craven s new nightmare,wes craven s new nightmare Drama|Horror|Mystery|Thriller
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,110475,854.0,mask the,mask the Action|Comedy|Crime|Fantasy
368,Maverick (1994),Adventure|Comedy|Western,110478,9359.0,maverick,maverick Adventure|Comedy|Western
369,Mrs. Parker and the Vicious Circle (1994),Drama,110588,23333.0,mrs parker and the vicious circle,mrs parker and the vicious circle Drama
370,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,110622,36593.0,naked gun 33 1 3 the final insult,naked gun 33 1 3 the final insult Action|Comedy
371,"Paper, The (1994)",Comedy|Drama,110771,12280.0,paper the,paper the Comedy|Drama
372,Reality Bites (1994),Comedy|Drama|Romance,110950,2788.0,reality bites,reality bites Comedy|Drama|Romance
373,Red Rock West (1992),Thriller,105226,10427.0,red rock west,red rock west Thriller
374,Richie Rich (1994),Children|Comedy,110989,11011.0,richie rich,richie rich Children|Comedy
376,"River Wild, The (1994)",Action|Thriller,110997,8987.0,river wild the,river wild the Action|Thriller
377,Speed (1994),Action|Romance|Thriller,111257,1637.0,speed,speed Action|Romance|Thriller
378,Speechless (1994),Comedy|Romance,111256,15128.0,speechless,speechless Comedy|Romance
379,Timecop (1994),Action|Sci-Fi|Thriller,111438,8831.0,timecop,timecop Action|Sci-Fi|Thriller
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,111503,36955.0,true lies,true lies Action|Adventure|Comedy|Romance|Thriller
381,When a Man Loves a Woman (1994),Drama|Romance,111693,10449.0,when a man loves a woman,when a man loves a woman Drama|Romance
382,Wolf (1994),Drama|Horror|Romance|Thriller,111742,10395.0,wolf,wolf Drama|Horror|Romance|Thriller
383,Wyatt Earp (1994),Western,111756,12160.0,wyatt earp,wyatt earp Western
384,Bad Company (1995),Action|Crime|Drama,112443,40480.0,bad company,bad company Action|Crime|Drama
385,"Man of No Importance, A (1994)",Drama,110455,52038.0,man of no importance a,man of no importance a Drama
386,S.F.W. (1994),Drama,111048,29444.0,s f w,s f w Drama
387,"Low Down Dirty Shame, A (1994)",Action|Comedy,110399,26352.0,low down dirty shame a,low down dirty shame a Action|Comedy
388,Boys Life (1995),Drama,112570,39953.0,boys life,boys life Drama
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,109454,41580.0,colonel chabert le,colonel chabert le Drama|Romance|War
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,59170,315.0,faster pussycat kill kill,faster pussycat kill kill Action|Crime|Drama
391,Jason's Lyric (1994),Crime|Drama,110186,22067.0,jason s lyric,jason s lyric Crime|Drama
393,Street Fighter (1994),Action|Adventure|Fantasy,111301,11667.0,street fighter,street fighter Action|Adventure|Fantasy
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,110027,8011.0,highlander iii the sorcerer,highlander iii the sorcerer Action|Fantasy
406,Federal Hill (1994),Drama,109785,171857.0,federal hill,federal hill Drama
407,In the Mouth of Madness (1995),Horror|Thriller,113409,2654.0,in the mouth of madness,in the mouth of madness Horror|Thriller
408,8 Seconds (1994),Drama,109021,18069.0,8 seconds,8 seconds Drama
409,Above the Rim (1994),Crime|Drama,109035,19092.0,above the rim,above the rim Crime|Drama
410,Addams Family Values (1993),Children|Comedy|Fantasy,106220,2758.0,addams family values,addams family values Children|Comedy|Fantasy
412,"Age of Innocence, The (1993)",Drama,106226,10436.0,age of innocence the,age of innocence the Drama
413,Airheads (1994),Comedy,109068,13595.0,airheads,airheads Comedy
414,"Air Up There, The (1994)",Comedy,109067,46094.0,air up there the,air up there the Comedy
415,Another Stakeout (1993),Comedy|Thriller,106292,9409.0,another stakeout,another stakeout Comedy|Thriller
416,Bad Girls (1994),Western,109198,11853.0,bad girls,bad girls Western
417,Barcelona (1994),Comedy|Romance,109219,16771.0,barcelona,barcelona Comedy|Romance
418,Being Human (1993),Drama,106379,46924.0,being human,being human Drama
419,"Beverly Hillbillies, The (1993)",Comedy,106400,11041.0,beverly hillbillies the,beverly hillbillies the Comedy
420,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,109254,306.0,beverly hills cop iii,beverly hills cop iii Action|Comedy|Crime|Thriller
421,Black Beauty (1994),Adventure|Children|Drama,109279,14522.0,black beauty,black beauty Adventure|Children|Drama
422,Blink (1994),Thriller,109297,26203.0,blink,blink Thriller
423,Blown Away (1994),Action|Thriller,109303,178.0,blown away,blown away Action|Thriller
424,Blue Chips (1994),Drama,109305,19819.0,blue chips,blue chips Drama
425,Blue Sky (1994),Drama|Romance,109306,57834.0,blue sky,blue sky Drama|Romance
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,106452,4722.0,body snatchers,body snatchers Horror|Sci-Fi|Thriller
427,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,106471,18215.0,boxing helena,boxing helena Drama|Mystery|Romance|Thriller
428,"Bronx Tale, A (1993)",Drama,106489,1607.0,bronx tale a,bronx tale a Drama
429,Cabin Boy (1994),Comedy,109361,26391.0,cabin boy,cabin boy Comedy
430,Calendar Girl (1993),Comedy|Drama,106505,117553.0,calendar girl,calendar girl Comedy|Drama
431,Carlito's Way (1993),Crime|Drama,106519,6075.0,carlito s way,carlito s way Crime|Drama
432,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,109439,11310.0,city slickers ii the legend of curly s gold,city slickers ii the legend of curly s gold Adventure|Comedy|Western
433,Clean Slate (1994),Comedy,109443,18658.0,clean slate,clean slate Comedy
434,Cliffhanger (1993),Action|Adventure|Thriller,106582,9350.0,cliffhanger,cliffhanger Action|Adventure|Thriller
435,Coneheads (1993),Comedy|Sci-Fi,106598,9612.0,coneheads,coneheads Comedy|Sci-Fi
436,Color of Night (1994),Drama|Thriller,109456,2124.0,color of night,color of night Drama|Thriller
437,Cops and Robbersons (1994),Comedy,109480,26261.0,cops and robbersons,cops and robbersons Comedy
438,"Cowboy Way, The (1994)",Action|Comedy|Drama,109493,19176.0,cowboy way the,cowboy way the Action|Comedy|Drama
440,Dave (1993),Comedy|Romance,106673,11566.0,dave,dave Comedy|Romance
441,Dazed and Confused (1993),Comedy,106677,9571.0,dazed and confused,dazed and confused Comedy
442,Demolition Man (1993),Action|Adventure|Sci-Fi,106697,9739.0,demolition man,demolition man Action|Adventure|Sci-Fi
444,Even Cowgirls Get the Blues (1993),Comedy|Romance,106834,34444.0,even cowgirls get the blues,even cowgirls get the blues Comedy|Romance
445,Fatal Instinct (1993),Comedy,106873,26141.0,fatal instinct,fatal instinct Comedy
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,106332,10997.0,farewell my concubine,farewell my concubine Drama|Romance
448,Fearless (1993),Drama,106881,10443.0,fearless,fearless Drama
449,Fear of a Black Hat (1994),Comedy,106880,20239.0,fear of a black hat,fear of a black hat Comedy
450,With Honors (1994),Comedy|Drama,111732,16297.0,with honors,with honors Comedy|Drama
451,Flesh and Bone (1993),Drama|Mystery|Romance,106926,18551.0,flesh and bone,flesh and bone Drama|Mystery|Romance
452,Widows' Peak (1994),Drama,111712,25440.0,widows peak,widows peak Drama
453,For Love or Money (1993),Comedy|Romance,106941,9024.0,for love or money,for love or money Comedy|Romance
454,"Firm, The (1993)",Drama|Thriller,106918,37233.0,firm the,firm the Drama|Thriller
455,Free Willy (1993),Adventure|Children|Drama,106965,1634.0,free willy,free willy Adventure|Children|Drama
456,Fresh (1994),Crime|Drama|Thriller,109842,13815.0,fresh,fresh Crime|Drama|Thriller
457,"Fugitive, The (1993)",Thriller,106977,5503.0,fugitive the,fugitive the Thriller
458,Geronimo: An American Legend (1993),Drama|Western,107004,35588.0,geronimo an american legend,geronimo an american legend Drama|Western
459,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,109890,2087.0,getaway the,getaway the Action|Adventure|Crime|Drama|Romance|Thriller
460,Getting Even with Dad (1994),Comedy,109891,41579.0,getting even with dad,getting even with dad Comedy
461,Go Fish (1994),Drama|Romance,109913,18620.0,go fish,go fish Drama|Romance
464,Hard Target (1993),Action|Adventure|Crime|Thriller,107076,2019.0,hard target,hard target Action|Adventure|Crime|Thriller
466,Hot Shots! Part Deux (1993),Action|Comedy|War,107144,9255.0,hot shots part deux,hot shots part deux Action|Comedy|War
467,Live Nude Girls (1995),Comedy,113674,26271.0,live nude girls,live nude girls Comedy
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,112966,10612.0,englishman who went up a hill but came down a mountain the,englishman who went up a hill but came down a mountain the Comedy|Romance
469,"House of the Spirits, The (1993)",Drama|Romance,107151,2259.0,house of the spirits the,house of the spirits the Drama|Romance
470,House Party 3 (1994),Comedy,110064,16097.0,house party 3,house party 3 Comedy
471,"Hudsucker Proxy, The (1994)",Comedy,110074,11934.0,hudsucker proxy the,hudsucker proxy the Comedy
472,I'll Do Anything (1994),Comedy|Drama,110097,106143.0,i ll do anything,i ll do anything Comedy|Drama
473,In the Army Now (1994),Comedy|War,110123,12475.0,in the army now,in the army now Comedy|War
474,In the Line of Fire (1993),Action|Thriller,107206,9386.0,in the line of fire,in the line of fire Action|Thriller
475,In the Name of the Father (1993),Drama,107207,7984.0,in the name of the father,in the name of the father Drama
